id,text,Anger,Fear,Joy,Sadness,Surprise
synthetic_anger_071,The condescending attitude was unbearable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01084,They canceled my subscription without my permission.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_038,The unfair treatment is simply unacceptable.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00431,"and i seriously felt tat my chest HURTS... for the next few months, i really need to give up: 1 ) SHOPPING2 ) MANICURE & PEDICURE3 ) KTV SESSION4 ) CLUBBINGCOS I SIMPLY DUN HAVE BUDGET FOR THE ABOVE!!",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02588,"I reluctantly take my head off the death machine and turn around to find none other then Jill Nevins sitting some 10 yards behind me, enjoying lunch on the other side of the fence.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00028,i brush my teeth at least twice a day.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00567,I went straight home and had a shower.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00631,"Bella, I'm so happy that you're home. I smiled as tears slid down my cheeks.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00873,"Strange, cause usually I'm the first one to bitch about the cold, but anyway... So Cafe Frangelica at home with a bit of milk so I can drink it without burning my mouth and a dah of sugar.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00063,"Now, we just gotta get it home.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00767,I decide to stay awake and just well sit on my laptop.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00358,I was wearing khaki pants.,0.0,0.0,0.0,0.0,0.0
synthetic_anger_091,The lack of transparency is frustrating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03326,The door creaked open slowly.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01513,""" She awoke from this odd dream and told her mum to wake up her sister.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03850,"The anger in my chest burned, and I could feel it take over my every thought.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00753,With work-Adam has really been breathing down my neck about files not being opened fast enough.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02480,"I drain the last of my beer and the wrap my arms around my bent legs, resting my chin on one knee.",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01517,"The smell of rain, the feel of the drops against my skin, all were welcome feelings.",0.0,0.0,1.0,0.0,0.0
synthetic_anger_177,The lack of respect shown is infuriating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01254,"Kidnapping, Assault, Vandalism and Arson I guess.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_00398,"I was 7 and woke up early, so I went to the basement to watch cartoons.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00052,I watched out of the corner of my eye as this man began to come up on my side of the car.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_226,Their blatant disregard for my time is infuriating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00123,He then reached across with one of his front paws and put it around my arm.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02931,"Her words were soft, but the fear in them was unmistakable, adding to the sadness that hung in the air.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01289,"I crossed my arms, smiled, tilted my head, and said, `` I thought you were supposed to be in Austria? ''",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02812,"The storm was coming, and the wind howled like a wounded animal.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_02784,"The darkness in the room felt oppressive, and the sadness and fear mingled together, suffocating me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01368,"The lady with the suction thing kept getting it stuck on my tongue so it made this weird duck noise, which made me giggle nervously and delay the entire procedure.",0.0,1.0,1.0,0.0,1.0
eng_train_track_a_01323,He didn’t tell me about an important meeting.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02823,"The darkness surrounded me, and the sadness consumed me, leaving no space for hope.",0.0,0.0,1.0,1.0,0.0
synthetic_anger_167,They refused to hear me out.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01062,He keeps slamming doors whenever he's upset.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02189,I did not live in a building with an apartment 3H.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_02084,"They don't fear death, and it seems they believe in reincarnation.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01314,We shared about a minute of spaz-dancing and off-key singing before we went our seperate ways.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02357,This girl faked a miscarriage.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01153,She keeps taking credit for my work.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01035,"They promised they would show up, but they never did.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03527,"The emptiness in the room mirrored the emptiness in my heart, and the fear was a constant companion.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00629,accomplished I went and got my eyes checked today.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02805,"The fear of being abandoned made the sadness feel deeper, and it seemed like there was no way out.",0.0,0.0,1.0,1.0,0.0
synthetic_anger_017,They completely ignored my instructions.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_233,I can’t believe they had the audacity to lie to me.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01704,**I have an amazing I-called-that sports story that defies explanation.,0.0,0.0,1.0,0.0,1.0
synthetic_surprise_092,A dolphin appeared and swam alongside our boat.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03316,"My temper was on the edge, just waiting for the smallest spark to ignite it.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00730,"We got the ranch, loaded our guns and sat up till sunrise.",0.0,1.0,1.0,0.0,0.0
eng_train_track_a_01777,This is my fucking breaking point.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01264,He keeps interrupting me during meetings.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01040,She spilled wine on my dress and laughed like it was funny.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03708,"The darkness was suffocating, filled with fear and sadness, and I couldn’t see a way out.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00068,"`` I zip up the tote back quickly, throw it onto my shoulder and grab up the other, larger bag.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03536,"His words cut deep, and the anger surged within me, threatening to take over.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00808,ugh so today i found out that some people have been talking shit abou tme behind my back.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_00106,"As I jogged down the street, I noticed that the snow was blowing straight into my eyes.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00803,I could not believe how fast it went considering I had to stay on my back the whole labor.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02247,"A pink blob thing on a corveyor belt, it was really close, and slowly went away from me ( because it was on a corveyor belt ) I heard some background noise and knew I wasnt hallucinating it, someone was walking around in the kitchen so i took the ping pong balls off my eyes to not look crazy.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00332,Blotted out the moon.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02044,"Back when my son was first born, my wife and I purchased a new house and we were just moving in.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03418,"The shadows in the corner of the room seemed to grow longer, and I couldn't bring myself to look away.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00426,The bus is gone.,0.0,1.0,0.0,1.0,1.0
eng_train_track_a_01079,"So I did some chores but mostly took it easy; my eye no longer ached, anyway.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02306,"I spent all day at home, sick.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02398,He also told me I would be his wife one day.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01211,He parked so close I couldn’t open my car door.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_243,They made me feel like my opinion didn’t matter.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00914,I have to go deep in myself not to walk down the familiar streets in my head.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02631,Tried to talk to my cousin to see whether this was really a possesion or something else.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03339,"My throat tightened as I struggled to breathe, but I had to stay focused.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00047,"Now with my brain the way it is ( read: fried ), I had quite a difficult time coming up with one for this week.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02652,"And this tradition keep on, every time billy made it to class we would clap and cheer :) until he died.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_00242,melancholy I got up for work this morning and turned on the news like usual but i heard a story that broke my heart and brought me to tears.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01760,Just the thought is bring tears to my eyes again.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02547,"At this point, everything goes quiet.",0.0,1.0,0.0,0.0,1.0
synthetic_surprise_104,The streetlight flickered in sync with my steps.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00079,How stupid of him.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01170,The kids left their bikes in the middle of the hallway.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02233,I began to feel the all-too-familiar feeling that I my heart was being ripped from my chest.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_158,The hypocrisy is maddening.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03389,"The emptiness of the room mirrored the emptiness I felt, and the fear of being lost forever started to consume me.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02748,It was funny because I thought I broke my arm.,0.0,1.0,1.0,0.0,1.0
eng_train_track_a_00165,$2K+ gone right there.,1.0,1.0,0.0,1.0,1.0
synthetic_anger_321,How could they dismiss my hard work like that?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00956,"I think, just a week or so until I have my Nala kitty back in my arms.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02664,"The brace however squeezes my leg flesh out the top and bottom of the brace, and makes my knee cap look like a brain when I straighten my leg, but whatever.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02591,I also brought my bike to the beach and held it over my head standing in the ocean.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01095,He ruined my surprise by telling everyone.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00912,I quickly look behind the trees and the other 'moon' is gone.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00651,It felt so unreal...,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01221,crying my heart out loud because the guy i was pinning for had fallen for another girl.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01178,The repairman was late and didn’t fix the issue.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_429,They refuse to take responsibility for their actions.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00199,I couldnt see his shoes.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00296,"Once that whole thing was all over and done with, my nose began to tickle uncontrollably.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01583,She ended up going home after that.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02432,"I just happened to hold the stresses and frustrations ( that most kids probably have with school, parents, new friends ) in my eyes.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00537,Had to sit with her in the car as she was howling in pain and bleeding on me.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_03029,I felt a knot form in my stomach as I waited for the news.,1.0,1.0,0.0,1.0,0.0
synthetic_anger_254,Their excuses for their behavior are pathetic.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01613,"I began to start running away again, but I tripped and fell flat on my back.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_171,I’m furious at their lack of accountability.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02616,"Occasionally they will sit out there and smoke cigarettes, which is fine..",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01581,... but my head still throbs because eventually I had to get up.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_201,I can't believe they had the audacity to say that to my face!,1.0,0.0,0.0,0.0,0.0
synthetic_anger_111,They spoke over me the entire meeting.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00918,"That boy, who was probably very mentally ill,  had just been stabbed god knows how many times.",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_02623,Her excuse to being late?,1.0,0.0,0.0,0.0,1.0
eng_train_track_a_00522,Finally found out that I have bad whip lash and strained the tendons in my neck.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02583,"They had me in a pile, and my head was down.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00692,She was an ugly and weird girl.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_248,Their constant rudeness is getting out of hand.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01328,She keeps taking my parking spot.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_340,I was overlooked again for no valid reason.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_140,The manipulation is beyond frustrating.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03526,"The fear kept me awake at night, and the sadness made every thought feel heavy, like I was drowning in it.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02987,"The more I thought about it, the angrier I became, and I had to take a deep breath to calm down.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02202,At least I have a single room now!,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00917,"I stopped, my foot already at a turn in the road that led down to a sunlit valley.",0.0,0.0,1.0,0.0,0.0
synthetic_anger_435,I’m appalled at how they treated me.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00463,I believe he was just going to scare me and not anything worse.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00279,That one was probably the weirdest.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_03314,"I couldn’t contain the joy I felt when I heard the good news, and I immediately called everyone I knew to share it.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02379,"None the less, she was breathtaking.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00318,"A flaming ball of FIRE shoots up my leg to my hip, back down and out my toes, and I involuntarily KICK HER!",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_00927,The stone inside my heart was removed; ).,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_02641,"I rolled my eyes while following behind Kathy.Then the voice from behind me sternly said, `` Are you talking to me?!!!",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00525,"Nothing like the city to remind you that you are among humans and animals.ProActive Acne Shit Review: So, after only a week of using ProActive, I started to notice the difference in my skin.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_00810,It was hairless and covered in gray skin.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00297,"My eyes were open, but I couldn't see in any colors.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02695,"Once I was young an ' hand ` some -- I was, upon my soul -- Once my cheeks was roses, my eyes was black as coal; And I can't remember, in them days, of hearin ' people say, For any kind of a reason, that I was in their way!",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01879,I guess my eyebrows were missing each other and needed to grow closer... and so they were really trying to get super close.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01061,They charged me for a service I didn't even use.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02613,"I can't sing it in my head because I don't know the Japanese lyrics well enough, so it's a little frustrating.",1.0,1.0,0.0,0.0,0.0
eng_train_track_a_02515,"I tilt my head down to examine the bottom of the glass to see that there is a large, open terrain where the gash does not touch.",0.0,0.0,0.0,0.0,1.0
eng_train_track_a_03333,"The silence was unbearable, and the only sound was the pounding of my heart.",1.0,0.0,0.0,0.0,1.0
eng_train_track_a_03256,"The room felt too empty, the sadness too loud, and the fear of not knowing what to do next was deafening.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03523,I couldn't find my car keys and started to panic.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00539,It was the dance of my heart.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_01756,You should've just slit open my veins and let the romance bleed away when you had the chance.,1.0,0.0,0.0,1.0,0.0
eng_train_track_a_00861,"My eyes followed, noting that there was just the two of us.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03296,"The light from the streetlamp flickered, casting eerie shadows on the wall.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03327,"The fear was suffocating, wrapping around me until it felt like I could barely breathe, and the sadness only made it worse.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_02471,kinda got stuck in my mouth!,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02263,I immediately stretched my arm to grab my phone.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03127,"The anger was building up, and I could feel the tension in my body growing as I struggled to keep it contained.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01067,The repairman charged me extra for parts he didn't even replace.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01074,She spilled coffee on my papers and walked away.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01393,"When they are near me I either scream, or my mind goes blank and I saw whatever pops into my head ( no... seriously, it's kind of sad.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00094,One season they were really nasty and management seemed to not care when we brought it to their attention.,1.0,0.0,0.0,1.0,0.0
eng_train_track_a_01369,They didn’t ask before making changes to our plans.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_049,The audacity of their behavior is shocking.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_442,They deliberately made things harder for me.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00914,He keeps interrupting me whenever I try to say something.,1.0,1.0,0.0,0.0,0.0
eng_train_track_a_01745,"- Once this item leaves my hands, I am not responsible for the package.",0.0,0.0,0.0,0.0,0.0
synthetic_anger_144,How could they be so careless with my belongings?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02254,"When I poked my head in the box to see how they were doing, the other one just let out a single peep!",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01984,There was a swath of terrain in between two apple trees that had been tamped down.,0.0,1.0,0.0,0.0,1.0
synthetic_anger_081,They took my belongings without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02410,"When I fell asleep in some strangers bedroom at some strangers party, and some stangers held my arms, my legs, and never took `` no '' for an answer, and there we were.",1.0,1.0,0.0,1.0,0.0
eng_train_track_a_00569,I silently sneak out to investigate its source......,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00623,I also danced so much that my calves hurt for 3 days.,0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03293,"The surprise was so great that I had to sit down to process it, not sure if it was real.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00483,It was through a dream that she learned that his last living thoughts were of her.,0.0,0.0,1.0,1.0,1.0
eng_train_track_a_00457,This was last year.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03131,"Every fiber of my being screamed for revenge, but I bit my tongue and stayed silent.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03077,"The anger surged through my body like a wildfire, and I could feel my fists clenched in rage.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_02625,"I have a temperature, stomach cramps and a rash all over my chest and trunk.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01943,"Circus clown wallpaper, circus clown figurines, paintings of circus clowns, small statues of circus clowns.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_03723,"I was so surprised that I just stood there, unable to process what was happening.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00828,"I smashed my face with the box I was carrying, busted my lip and got blood all over my face, broke my glasses ( again! )",1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01397,She keeps asking for my help without saying thank you.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_222,I’m livid at their complete lack of responsibility.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01471,sorry for spelling and stuff.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00070,I immediately realized what had happened and tried to cover it up by gasping.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01021,I stopped a couple times to stretch out my calves and quads.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03538,"The weight of the sadness was unbearable, and the fear of facing it alone made it feel even worse.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03095,"The room was silent, but the fear in the air was palpable, and the sadness kept me from leaving.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_01497,So I literally slept with Michel Thomas ' heavily Polish-German accented French ringing in my ears.4.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00265,my legs were sore from yesterdays squats.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_02685,This shrapnel bomb shattered the pieces of plastic into my face and legs.,1.0,1.0,0.0,1.0,1.0
eng_train_track_a_01054,They cut me off in traffic and flipped me off.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00441,My brain stops and then I feel like conking out.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_02175,"He got the location, car make/model/year/color correct, manner of impact, impacting vehicle, everything correct.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_03193,"Every insult made my rage grow, but I just gritted my teeth and endured.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01108,The cab driver took the longer route on purpose.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03727,"I was filled with fear when I saw the dark figure standing in the doorway, unable to move or speak.",0.0,0.0,1.0,1.0,0.0
eng_train_track_a_03299,I was so surprised that I couldn’t even react at first.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_01240,He didn’t show up to help me move as he promised.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01231,She left my car with an empty gas tank.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03436,"My hands were shaking, and I couldn’t seem to steady them no matter how hard I tried.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_219,It’s unacceptable that they didn’t even apologize.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00010,"We get to the porch and my dog starts *growling*, like a big boy growl, like shits going down growl.",0.0,1.0,0.0,0.0,1.0
synthetic_surprise_008,My name was called out for the grand prize!,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02319,One time my aunt was sitting on her front porch in her bare feet and she felt a lick.,0.0,1.0,0.0,0.0,1.0
eng_train_track_a_02191,"When i was very ill, in great suffering-such pain that even my skin hurt-i gave up.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_00852,"I was okay, though it was hot when it landed at on my arm.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_00303,"Same girl, same exact process.",0.0,0.0,0.0,0.0,0.0
synthetic_anger_304,I can’t believe they broke their promise again.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01925,"There was years of ""stuff"" in the house.",0.0,0.0,0.0,1.0,1.0
eng_train_track_a_00464,"is not an option, by it's me in my natural pajama-clad state with no make-up aside from some optical enhancement that didn't want to wash off, without done-up hair, and with the zit on my forehead that I've been battling for about a week free and red and proud, and that's the spirit of the meme, correct?",0.0,0.0,0.0,1.0,0.0
eng_train_track_a_03042,"The basement light flickered, casting eerie shadows on the walls.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01887,In about 45 minutes I get to go have a camera stuck down my throat to confirm the existance of the ulcer.All that and we are supposed to leave a week from today and fly to CO..,0.0,1.0,0.0,1.0,0.0
synthetic_anger_330,They undermined me in front of my peers.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01112,"So, I am from a science background and analyze everything skeptically.",0.0,0.0,0.0,0.0,0.0
eng_train_track_a_03572,"I was afraid to open the door, unsure of what awaited me.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01296,He didn’t return my call.,1.0,0.0,0.0,0.0,0.0
synthetic_surprise_019,He showed up at the party dressed as a pirate.,0.0,0.0,1.0,0.0,1.0
eng_train_track_a_02457,"My heart clenched as I heard it, he was clearly worried for the girl.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01344,He never thanks me for helping him.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01452,My ex was a pathological liar - he lied about everything.,1.0,0.0,0.0,1.0,0.0
eng_train_track_a_01134,He keeps borrowing my tools and returning them broken.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_404,"They constantly interrupt, and it’s unbearable.",1.0,0.0,0.0,0.0,0.0
synthetic_surprise_060,I found my childhood diary under the bed.,0.0,0.0,1.0,1.0,1.0
eng_train_track_a_02323,"I sat up, turned, and saw two glowing green eyes.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00888,"Thats right,  this iPhone had been lying on train tracks, in broad daylight, for 6 months, and it still worked flawlessly.",0.0,0.0,1.0,0.0,1.0
eng_train_track_a_00045,"*Creepy/unnerving* that is, and just weird.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01042,it breaks my heart though that someone could be that selfish to make their dog live in so much pain and suffering.,1.0,1.0,0.0,1.0,0.0
synthetic_anger_105,They overcharged me and refuse to admit it.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00649,With sudden resolution I took my hands from the rail.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_01167,The contractor overcharged me for subpar work.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_070,I was forced to wait without explanation.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_03155,"My heart raced with anticipation, a knot of fear twisting in my stomach.",0.0,0.0,1.0,0.0,1.0
synthetic_anger_048,He laughed at my failure instead of helping me.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01630,A journey into my world ( or at least into my brain. ),0.0,0.0,0.0,0.0,1.0
eng_train_track_a_01369,And made worse by her crying because of the embarrassment.,0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01236,"It made an odd 'thap' noise, you know...",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_00440,I was completely dumbstruck.,0.0,0.0,0.0,0.0,1.0
eng_train_track_a_00804,JJ had gotten drunk and taken the car.,1.0,1.0,0.0,0.0,1.0
synthetic_anger_417,Their excuses for their behavior are pathetic.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00424,"Tears started to stroll down my cheeks, as I threw my face into my hands.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01161,My sisters were scared.,0.0,1.0,0.0,1.0,0.0
synthetic_anger_157,I can’t tolerate this level of incompetence.,1.0,0.0,0.0,0.0,0.0
synthetic_anger_109,How can they keep making the same errors?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01607,I didn't even eat a tiny pizza.,0.0,0.0,0.0,1.0,0.0
eng_train_track_a_01240,"there's so much going through my head now, but somethings just can't be said.",0.0,1.0,0.0,1.0,0.0
synthetic_anger_416,How can they act as if nothing happened?,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_00563,"Despite my literal and non-literal `` growing up '' in another place, I had always felt a claim to Calgary, a belonging that wound deep through my bones.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03291,"A strange dream kept me up all night, it was so vivid.",0.0,1.0,0.0,0.0,1.0
eng_train_track_a_01248,The hotel staff entered my room without knocking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01663,"With this holy oath I set my foot upon the path, the Druid's Way, and I vow to make my dedication plain.",0.0,0.0,1.0,0.0,0.0
eng_train_track_a_03337,"Every word he spoke cut deeper, my anger bubbling to the surface.",1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01843,"I sit up, my head hurts.",0.0,1.0,0.0,1.0,0.0
eng_train_track_a_01294,They took over my project without asking.,1.0,0.0,0.0,0.0,0.0
eng_train_track_a_01491,Then again but harder.,0.0,0.0,0.0,0.0,0.0
eng_train_track_a_02538,""" and told me ""Spook"" was racist.",1.0,1.0,0.0,0.0,1.0
eng_train_track_a_01854,"This will probably get buried, but here goes:",0.0,1.0,0.0,0.0,1.0
